a_etage,cheminee,classification_f,cuve_eau,douche_wc,etat_general,garage_ferme,gardien_securite,groupe_electrogene,loyer_mensuel,meuble,nombre_chambres,nombre_salles_eau,piscine,quartier,superficie,surface_terrain,terrasse_balcon,type_d_acces,type_logement,nom_quartier,id_quartier
True,False,F0,False,interieur,moyen,False,False,False,1500000.0,False,0,0.0,False,ilafy,0.0,0.0,False,sans,Maison,ilafy,220.0
False,False,F4,False,interieur,bon,True,False,False,1850000.0,True,3,1.0,False,analamahitsy,0.0,0.0,False,voiture_avec_parking,Appartement,analamahitsy,635.0
False,False,F3,False,interieur,bon,False,True,False,2000000.0,True,2,1.0,False,ambanidia,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F2,False,interieur,bon,False,True,False,3750000.0,True,1,1.0,True,andrefan'ankadimbahoaka,0.0,0.0,False,voiture_avec_parking,Appartement,andrefan'ankadimbahoaka,132.0
True,False,F5,False,interieur,bon,False,False,False,5000000.0,True,4,3.0,False,mandrosoa ilafy,0.0,0.0,True,voiture_avec_parking,Villa,mandrosoa ilafy,226.0
False,False,F2,True,interieur,bon,False,True,True,5000000.0,True,1,1.0,True,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F5,True,interieur,bon,False,False,True,13000000.0,False,4,3.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
True,False,F5,True,interieur,bon,True,True,True,15750000.0,False,4,4.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,False,F5,True,interieur,bon,True,True,True,15750000.0,False,4,4.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,False,F5,True,interieur,bon,True,True,True,15750000.0,False,4,4.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,False,interieur,bon,False,True,False,800000.0,False,3,2.0,False,mahazoarivo,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,True,F5,False,interieur,bon,True,True,False,3500000.0,False,3,2.0,False,ambatoroka,0.0,0.0,True,voiture_avec_parking,Villa,ambatoroka,53.0
False,False,F4,False,interieur,bon,False,False,False,10000000.0,False,3,1.0,False,andrefan'ankadimbahoaka,0.0,0.0,False,sans,Villa,andrefan'ankadimbahoaka,132.0
False,False,F2,False,interieur,bon,False,False,False,1400000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,False,interieur,bon,False,False,False,1400000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,False,interieur,bon,False,False,False,1400000.0,True,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F2,False,interieur,bon,False,False,False,1200000.0,True,1,0.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,False,interieur,bon,False,False,False,1200000.0,True,1,0.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,False,interieur,bon,False,False,False,1200000.0,True,1,0.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,1500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,True,False,1500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,True,False,1500000.0,False,2,1.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F5,False,interieur,bon,False,False,False,1600000.0,False,4,1.0,False,ambohimahitsy,0.0,0.0,True,voiture_avec_parking,Villa,ambohimahitsy,270.0
False,False,F5,False,interieur,bon,False,False,False,1600000.0,False,4,1.0,False,ambohimahitsy,0.0,0.0,True,voiture_avec_parking,Villa,ambohimahitsy,726.0
False,True,F4,False,interieur,bon,False,False,False,1400000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,360.0
False,True,F4,False,interieur,bon,False,False,False,1400000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,439.0
False,True,F4,False,interieur,bon,False,False,False,1400000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,675.0
False,True,F4,False,interieur,bon,False,False,False,1400000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,870.0
False,True,F5,False,interieur,bon,False,False,False,2500000.0,False,4,2.0,False,ambodihady,0.0,0.0,True,voiture_avec_parking,Villa,ambodihady,189.0
False,False,F4,False,interieur,bon,False,False,False,1000000.0,False,3,1.0,False,alasora,0.0,0.0,True,voiture_avec_parking,Villa,alasora,192.0
False,True,F6,True,interieur,bon,False,False,True,8500000.0,False,5,4.0,True,tanjombato,0.0,0.0,True,voiture_avec_parking,Villa,,
False,False,F4,True,interieur,bon,False,True,False,8000000.0,False,3,3.0,True,andrefan'ankadimbahoaka,0.0,0.0,True,voiture_avec_parking,Villa,andrefan'ankadimbahoaka,132.0
False,False,F4,False,interieur,bon,False,True,False,1500000.0,False,3,2.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F4,False,interieur,bon,False,True,False,800000.0,False,3,1.0,False,andrainarivo,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F3,False,interieur,bon,False,True,False,1200000.0,False,2,1.0,False,ampandrana,0.0,0.0,True,moto,Maison,,
False,False,F3,False,interieur,bon,False,False,False,1300000.0,False,2,1.0,False,ampandrana,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F2,False,interieur,bon,False,False,False,1200000.0,False,1,1.0,False,ambatonakanga,0.0,0.0,True,sans,Appartement,,
False,False,F2,False,interieur,bon,True,False,False,3400000.0,False,1,1.0,False,ambohijatovo,0.0,0.0,False,moto,Appartement,ambohijatovo,664.0
False,False,F2,False,interieur,bon,True,False,False,3400000.0,False,1,1.0,False,ambohijatovo,0.0,0.0,False,moto,Appartement,ambohijatovo,835.0
False,False,F5,False,interieur,bon,True,False,False,3400000.0,False,3,2.0,False,ambohijatovo,0.0,0.0,False,voiture_avec_parking,Appartement,ambohijatovo,664.0
False,False,F5,False,interieur,bon,True,False,False,3400000.0,False,3,2.0,False,ambohijatovo,0.0,0.0,False,voiture_avec_parking,Appartement,ambohijatovo,835.0
True,False,F6,False,interieur,bon,True,False,False,4137000.0,False,3,2.0,False,miandrarivo ambanidia,0.0,0.0,False,voiture_avec_parking,Appartement,miandrarivo ambanidia,54.0
False,False,F3,False,interieur,bon,False,False,False,1750000.0,False,2,1.0,False,67ha afovoany andrefana,0.0,0.0,True,voiture_avec_parking,Appartement,67ha afovoany andrefana,30.0
False,False,F4,False,interieur,bon,False,True,False,7500000.0,False,2,2.0,False,isoraka,0.0,0.0,True,sans,Appartement,,
False,False,F4,False,interieur,bon,False,True,False,2000000.0,True,3,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F3,True,interieur,bon,False,True,True,7500000.0,False,2,2.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F0,False,interieur,bon,False,False,False,800000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F0,False,interieur,bon,False,False,False,800000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F0,False,interieur,bon,False,False,False,800000.0,False,1,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,False,False,4000000.0,True,2,1.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,False,False,4000000.0,True,2,1.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,False,False,4000000.0,True,2,1.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F2,False,interieur,bon,False,False,False,1700000.0,True,1,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Maison,ambohibao,360.0
False,False,F2,False,interieur,bon,False,False,False,1700000.0,True,1,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Maison,ambohibao,439.0
False,False,F2,False,interieur,bon,False,False,False,1700000.0,True,1,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Maison,ambohibao,675.0
False,False,F2,False,interieur,bon,False,False,False,1700000.0,True,1,1.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Maison,ambohibao,870.0
False,True,F3,True,interieur,bon,False,True,False,6750000.0,False,2,2.0,False,andohalo,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F4,False,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F4,False,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,False,interieur,bon,False,True,False,1800000.0,False,3,2.0,False,ambohimangakely,0.0,0.0,True,voiture_avec_parking,Villa,ambohimangakely,271.0
False,True,F6,False,interieur,bon,False,False,False,4000000.0,False,3,2.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,136.0
False,True,F6,False,interieur,bon,False,False,False,4000000.0,False,3,2.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,562.0
False,True,F6,False,interieur,bon,False,False,False,4000000.0,False,3,2.0,False,androhibe,0.0,0.0,False,voiture_avec_parking,Villa,androhibe,875.0
False,False,F4,True,interieur,bon,False,True,False,7500000.0,True,3,2.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,360.0
False,False,F4,True,interieur,bon,False,True,False,7500000.0,True,3,2.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,439.0
False,False,F4,True,interieur,bon,False,True,False,7500000.0,True,3,2.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,675.0
False,False,F4,True,interieur,bon,False,True,False,7500000.0,True,3,2.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,870.0
False,False,F5,False,interieur,bon,False,False,False,3370000.0,False,4,1.0,False,antanimena,0.0,0.0,True,voiture_avec_parking,Appartement,antanimena,81.0
False,False,F3,True,interieur,bon,False,True,False,2830000.0,True,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,True,interieur,bon,False,True,False,2830000.0,True,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,True,interieur,bon,False,True,False,2830000.0,True,2,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,False,3,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,False,3,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F4,True,interieur,bon,False,True,True,7500000.0,False,3,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F4,True,interieur,bon,False,True,True,5000000.0,False,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F4,True,interieur,bon,False,True,True,5000000.0,False,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F4,True,interieur,bon,False,True,True,5000000.0,False,3,3.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F2,True,interieur,bon,False,True,True,3000000.0,True,1,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F2,True,interieur,bon,False,True,True,3000000.0,True,1,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F2,True,interieur,bon,False,True,True,3000000.0,True,1,1.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F4,False,interieur,bon,False,False,False,1000000.0,False,3,1.0,False,andrainarivo,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,False,False,False,1200000.0,False,3,1.0,False,andraharo,0.0,0.0,False,voiture_avec_parking,Appartement,andraharo,190.0
False,False,F3,False,interieur,bon,False,True,False,3000000.0,False,2,1.0,False,antanimora ampasanimalo,0.0,0.0,False,sans,Appartement,antanimora ampasanimalo,45.0
False,False,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,tsimialonjafy,0.0,0.0,False,voiture_avec_parking,Appartement,tsimialonjafy,114.0
False,False,F4,False,interieur,moyen,False,False,False,8500000.0,True,3,1.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,143.0
False,False,F4,False,interieur,moyen,False,False,False,8500000.0,True,3,1.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,499.0
False,False,F4,False,interieur,moyen,False,False,False,8500000.0,True,3,1.0,False,ambatobe,0.0,0.0,False,sans,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,6000000.0,True,2,2.0,True,ivandry,0.0,0.0,True,sans,Appartement,ivandry,139.0
False,False,F5,False,interieur,bon,False,False,False,2000000.0,False,4,1.0,False,anosivavaka,0.0,0.0,True,voiture_avec_parking,Villa,anosivavaka,178.0
False,False,F5,False,interieur,bon,False,False,False,2000000.0,False,4,1.0,False,ankadifotsy,0.0,0.0,True,voiture_avec_parking,Maison,ankadifotsy,491.0
False,False,F5,False,interieur,bon,False,False,False,2000000.0,False,4,1.0,False,ankadifotsy,0.0,0.0,True,voiture_avec_parking,Maison,ankadifotsy,676.0
False,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,False,F3,False,interieur,bon,False,False,False,2200000.0,False,2,2.0,False,alarobia amboniloha,0.0,0.0,False,voiture_avec_parking,Appartement,alarobia amboniloha,138.0
False,False,F5,True,interieur,bon,False,True,False,4500000.0,True,4,4.0,True,ankadivato,0.0,0.0,True,voiture_avec_parking,Maison,,
False,False,F6,False,interieur,bon,False,False,False,3000000.0,False,5,3.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
False,True,F6,False,interieur,bon,True,False,False,10000000.0,False,4,3.0,False,tsiadana,0.0,0.0,True,voiture_avec_parking,Villa,tsiadana,49.0
False,False,F3,False,interieur,bon,False,False,False,1700000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Maison,ambatobe,143.0
False,False,F3,False,interieur,bon,False,False,False,1700000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Maison,ambatobe,499.0
False,False,F3,False,interieur,bon,False,False,False,1700000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Maison,ambatobe,550.0
False,False,F2,True,interieur,bon,False,False,True,4275000.0,True,1,1.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F5,True,interieur,bon,False,True,False,6000000.0,False,4,4.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,False,F3,False,interieur,bon,False,True,False,1500000.0,True,2,1.0,False,ambatoroka,0.0,0.0,False,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,158.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,361.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,374.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,512.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,672.0
False,False,F5,False,interieur,bon,False,False,False,1200000.0,False,4,1.0,False,tsarahonenana,0.0,0.0,False,voiture_avec_parking,Appartement,tsarahonenana,836.0
False,False,F3,True,interieur,bon,False,False,True,6500000.0,True,2,2.0,True,ivandry,144.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,True,F6,False,interieur,bon,True,False,False,10000000.0,False,5,3.0,True,ivato aeroport,0.0,0.0,True,voiture_avec_parking,Villa,ivato aeroport,462.0
False,False,F3,False,interieur,bon,False,True,False,2500000.0,False,2,2.0,False,ambatolampy tsimahafotsy,0.0,0.0,True,voiture_avec_parking,Appartement,ambatolampy tsimahafotsy,539.0
False,False,F8,True,interieur,bon,False,False,False,10000000.0,False,6,6.0,True,ivandry,0.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
True,True,F5,True,interieur,bon,False,True,True,4250000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F5,True,interieur,bon,False,True,True,4250000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F5,True,interieur,bon,False,True,True,4250000.0,False,3,2.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F4,False,interieur,bon,False,True,False,2400000.0,False,2,1.0,False,mahavoky,0.0,0.0,True,voiture_avec_parking,Maison,mahavoky,86.0
True,False,F5,False,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,ambohimangakely,0.0,600.0,True,voiture_avec_parking,Villa,ambohimangakely,271.0
False,True,F6,True,interieur,bon,True,True,False,6000000.0,False,5,4.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F6,True,interieur,bon,True,True,False,6000000.0,False,5,4.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F6,True,interieur,bon,True,True,False,6000000.0,False,5,4.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F5,True,interieur,bon,False,False,False,4500000.0,False,4,2.0,False,ambatolampy tsimahafotsy,0.0,0.0,True,voiture_avec_parking,Villa,ambatolampy tsimahafotsy,539.0
False,False,F0,False,interieur,moyen,False,False,False,400000.0,False,0,0.0,False,tanjombato iraitsimivaky,0.0,0.0,False,voiture_avec_parking,Appartement,tanjombato iraitsimivaky,769.0
True,False,F5,False,interieur,bon,False,True,False,4500000.0,True,4,2.0,False,ambatolampy tsimahafotsy,0.0,0.0,True,voiture_avec_parking,Appartement,ambatolampy tsimahafotsy,539.0
False,False,F5,True,interieur,bon,True,True,False,9500000.0,True,4,3.0,True,androhibe,0.0,0.0,True,voiture_avec_parking,Villa,androhibe,136.0
